id,user_id,customer_name,email,phone,address,timestamp,status,total_amount,sale_type
965,2.0,Online Customer 488,online_288@gmail.com,9876561415,"Mumbai Suburban Area, India",2023-06-20T14:39:05.171307,Delivered,54114.04,online
966,2.0,Online Customer 102,online_59@gmail.com,9876527039,"Mumbai Suburban Area, India",2023-06-20T12:14:19.171307,Delivered,34112.41,online
967,2.0,Online Customer 888,online_349@gmail.com,9876543604,"Mumbai Suburban Area, India",2023-06-20T20:43:41.171307,Delivered,1693.04,online
968,,Online Customer 919,online_781@gmail.com,9876525223,"Mumbai Suburban Area, India",2023-06-20T10:40:53.171307,Delivered,24605.54,online
969,,Online Customer 855,online_197@gmail.com,9876562334,"Mumbai Suburban Area, India",2023-06-20T21:50:35.171307,Delivered,44769.21,online
970,,Online Customer 742,online_890@gmail.com,9876537592,"Mumbai Suburban Area, India",2023-06-23T16:49:05.171307,Delivered,34545.48,online
971,2.0,Online Customer 841,online_331@gmail.com,9876516714,"Mumbai Suburban Area, India",2023-06-23T11:18:41.171307,Delivered,133.17,online
972,2.0,Online Customer 292,online_304@gmail.com,9876553078,"Mumbai Suburban Area, India",2023-06-23T19:00:12.171307,Delivered,83467.31,online
973,,Online Customer 709,online_31@gmail.com,9876562458,"Mumbai Suburban Area, India",2023-06-23T11:23:44.171307,Delivered,31017.36,online
974,,Online Customer 303,online_168@gmail.com,9876590624,"Mumbai Suburban Area, India",2023-06-24T09:05:15.171307,Delivered,3687.82,online
975,2.0,Online Customer 240,online_763@gmail.com,9876577868,"Mumbai Suburban Area, India",2023-06-24T18:12:49.171307,Delivered,560.9,online
976,2.0,Online Customer 192,online_161@gmail.com,9876592668,"Mumbai Suburban Area, India",2023-06-24T19:42:47.171307,Delivered,3237.74,online
977,,Online Customer 478,online_513@gmail.com,9876514297,"Mumbai Suburban Area, India",2023-06-24T21:49:59.171307,Pending,43450.0,online
978,,Online Customer 624,online_856@gmail.com,9876536948,"Mumbai Suburban Area, India",2023-06-25T12:23:35.171307,Delivered,108808.77,online
979,,Online Customer 606,online_459@gmail.com,9876546190,"Mumbai Suburban Area, India",2023-06-25T10:57:23.171307,Delivered,3429.75,online
980,,Online Customer 657,online_604@gmail.com,9876538662,"Mumbai Suburban Area, India",2023-06-26T19:31:58.171307,Delivered,14617.09,online
981,,Online Customer 796,online_315@gmail.com,9876570026,"Mumbai Suburban Area, India",2023-06-26T17:51:46.171307,Delivered,41264.31,online
982,2.0,Online Customer 167,online_644@gmail.com,9876566082,"Mumbai Suburban Area, India",2023-06-27T21:42:18.171307,Delivered,26622.18,online
983,2.0,Online Customer 821,online_608@gmail.com,9876576877,"Mumbai Suburban Area, India",2023-06-27T21:15:15.171307,Delivered,2822.44,online
984,2.0,Online Customer 514,online_33@gmail.com,9876572965,"Mumbai Suburban Area, India",2023-06-29T17:41:17.171307,Delivered,1883.98,online
985,,Online Customer 280,online_231@gmail.com,9876590504,"Mumbai Suburban Area, India",2023-06-29T13:19:09.171307,Delivered,1000.39,online
986,2.0,Online Customer 894,online_908@gmail.com,9876550545,"Mumbai Suburban Area, India",2023-06-29T18:28:46.171307,Delivered,36766.28,online
987,2.0,Online Customer 829,online_40@gmail.com,9876599957,"Mumbai Suburban Area, India",2023-06-30T18:26:53.171307,Delivered,2969.2,online
988,,Online Customer 601,online_724@gmail.com,9876558674,"Mumbai Suburban Area, India",2023-06-30T21:51:16.171307,Delivered,39827.1,online
989,2.0,Online Customer 706,online_801@gmail.com,9876542708,"Mumbai Suburban Area, India",2023-06-30T10:41:43.171307,Delivered,311.98,online
990,,Online Customer 197,online_731@gmail.com,9876599072,"Mumbai Suburban Area, India",2023-06-30T11:51:32.171307,Delivered,1029.45,online
991,2.0,Online Customer 405,online_738@gmail.com,9876512119,"Mumbai Suburban Area, India",2023-07-01T11:05:54.171307,Delivered,2555.34,online
992,2.0,Online Customer 711,online_59@gmail.com,9876568491,"Mumbai Suburban Area, India",2023-07-02T18:07:19.171307,Delivered,2743.1,online
993,2.0,Online Customer 689,online_420@gmail.com,9876538434,"Mumbai Suburban Area, India",2023-07-02T09:43:05.171307,Delivered,919.05,online
994,,Online Customer 907,online_393@gmail.com,9876588808,"Mumbai Suburban Area, India",2023-07-02T13:27:22.171307,Delivered,2688.97,online
995,2.0,Online Customer 275,online_439@gmail.com,9876592293,"Mumbai Suburban Area, India",2023-07-02T16:48:58.171307,Delivered,52151.08,online
996,2.0,Online Customer 719,online_643@gmail.com,9876589493,"Mumbai Suburban Area, India",2023-07-02T21:08:58.171307,Delivered,51951.99,online
997,,Online Customer 964,online_103@gmail.com,9876596947,"Mumbai Suburban Area, India",2023-07-03T18:03:28.171307,Delivered,1550.23,online
998,2.0,Online Customer 178,online_40@gmail.com,9876584936,"Mumbai Suburban Area, India",2023-07-05T14:07:35.171307,Delivered,1529.83,online
999,,Online Customer 970,online_678@gmail.com,9876572879,"Mumbai Suburban Area, India",2023-07-06T11:52:58.171307,Delivered,17449.89,online
1000,2.0,Online Customer 156,online_413@gmail.com,9876543685,"Mumbai Suburban Area, India",2023-07-06T18:59:19.171307,Delivered,18582.58,online
1001,,Online Customer 806,online_216@gmail.com,9876553864,"Mumbai Suburban Area, India",2023-07-06T11:21:26.171307,Delivered,47821.24,online
1002,,Online Customer 776,online_791@gmail.com,9876572974,"Mumbai Suburban Area, India",2023-07-06T16:17:11.171307,Delivered,319.34,online
1003,2.0,Online Customer 786,online_318@gmail.com,9876587763,"Mumbai Suburban Area, India",2023-07-06T09:16:00.171307,Delivered,2779.4,online
1004,2.0,Online Customer 486,online_939@gmail.com,9876534238,"Mumbai Suburban Area, India",2023-07-06T19:08:40.171307,Delivered,215.94,online
1005,2.0,Online Customer 860,online_161@gmail.com,9876517427,"Mumbai Suburban Area, India",2023-07-07T16:48:22.171307,Delivered,537.88,online
1006,,Online Customer 133,online_497@gmail.com,9876589822,"Mumbai Suburban Area, India",2023-07-07T17:32:30.171307,Delivered,38553.48,online
1007,2.0,Online Customer 661,online_34@gmail.com,9876513627,"Mumbai Suburban Area, India",2023-07-07T16:13:16.171307,Delivered,1069.84,online
1008,,Online Customer 514,online_27@gmail.com,9876598893,"Mumbai Suburban Area, India",2023-07-07T12:11:23.171307,Delivered,113058.71,online
1009,,Online Customer 172,online_613@gmail.com,9876564302,"Mumbai Suburban Area, India",2023-07-07T21:49:04.171307,Pending,526.16,online
1010,,Online Customer 259,online_550@gmail.com,9876511835,"Mumbai Suburban Area, India",2023-07-08T21:05:12.171307,Delivered,36512.1,online
1011,,Online Customer 719,online_535@gmail.com,9876514773,"Mumbai Suburban Area, India",2023-07-08T14:23:46.171307,Delivered,60713.39,online
1012,2.0,Online Customer 415,online_76@gmail.com,9876539636,"Mumbai Suburban Area, India",2023-07-08T14:02:30.171307,Delivered,772.16,online
1013,,Online Customer 675,online_944@gmail.com,9876575972,"Mumbai Suburban Area, India",2023-07-08T09:39:48.171307,Delivered,35123.61,online
1014,2.0,Online Customer 954,online_434@gmail.com,9876542330,"Mumbai Suburban Area, India",2023-07-09T18:37:21.171307,Delivered,49136.02,online
1015,,Online Customer 393,online_927@gmail.com,9876549874,"Mumbai Suburban Area, India",2023-07-09T20:01:43.171307,Delivered,5334.12,online
1016,2.0,Online Customer 628,online_571@gmail.com,9876581632,"Mumbai Suburban Area, India",2023-07-09T12:28:00.171307,Delivered,63839.18,online
1017,2.0,Online Customer 376,online_360@gmail.com,9876581581,"Mumbai Suburban Area, India",2023-07-10T18:06:01.171307,Delivered,29759.39,online
1018,,Online Customer 104,online_795@gmail.com,9876564553,"Mumbai Suburban Area, India",2023-07-10T19:35:12.171307,Delivered,71144.96,online
1019,,Online Customer 451,online_7@gmail.com,9876559641,"Mumbai Suburban Area, India",2023-07-10T14:40:33.171307,Delivered,73735.45,online
1020,2.0,Online Customer 260,online_219@gmail.com,9876591451,"Mumbai Suburban Area, India",2023-07-10T14:51:31.171307,Delivered,12930.26,online
1021,2.0,Online Customer 205,online_654@gmail.com,9876575682,"Mumbai Suburban Area, India",2023-07-11T18:11:41.171307,Delivered,52446.04,online
1022,2.0,Online Customer 710,online_725@gmail.com,9876596498,"Mumbai Suburban Area, India",2023-07-11T17:06:20.171307,Delivered,2778.91,online
1023,,Online Customer 177,online_762@gmail.com,9876570937,"Mumbai Suburban Area, India",2023-07-11T14:17:14.171307,Delivered,3323.99,online
1024,2.0,Online Customer 159,online_565@gmail.com,9876568846,"Mumbai Suburban Area, India",2023-07-11T11:54:21.171307,Delivered,169.03,online
1025,,Online Customer 804,online_776@gmail.com,9876548150,"Mumbai Suburban Area, India",2023-07-12T19:10:32.171307,Delivered,910.34,online
1026,,Online Customer 815,online_394@gmail.com,9876589676,"Mumbai Suburban Area, India",2023-07-12T12:45:12.171307,Pending,61098.85,online
1027,,Online Customer 772,online_555@gmail.com,9876570239,"Mumbai Suburban Area, India",2023-07-12T20:24:55.171307,Delivered,2371.98,online
1028,2.0,Online Customer 456,online_884@gmail.com,9876591162,"Mumbai Suburban Area, India",2023-07-12T11:58:26.171307,Delivered,67052.38,online
1029,,Online Customer 761,online_729@gmail.com,9876573368,"Mumbai Suburban Area, India",2023-07-14T09:34:42.171307,Delivered,104258.34,online
1030,2.0,Online Customer 843,online_370@gmail.com,9876526498,"Mumbai Suburban Area, India",2023-07-14T19:18:04.171307,Delivered,105455.73,online
1031,2.0,Online Customer 905,online_570@gmail.com,9876580239,"Mumbai Suburban Area, India",2023-07-15T13:55:34.171307,Delivered,51733.18,online
1032,2.0,Online Customer 416,online_884@gmail.com,9876530129,"Mumbai Suburban Area, India",2023-07-15T19:09:45.171307,Delivered,38192.28,online
1033,2.0,Online Customer 706,online_306@gmail.com,9876519401,"Mumbai Suburban Area, India",2023-07-16T13:03:55.171307,Delivered,71057.62,online
1034,,Online Customer 585,online_350@gmail.com,9876571558,"Mumbai Suburban Area, India",2023-07-16T17:39:00.171307,Delivered,133258.52,online
1035,,Online Customer 725,online_732@gmail.com,9876567478,"Mumbai Suburban Area, India",2023-07-17T12:54:42.171307,Delivered,68996.07,online
1036,,Online Customer 765,online_546@gmail.com,9876599870,"Mumbai Suburban Area, India",2023-07-17T21:59:02.171307,Delivered,41059.51,online
1037,2.0,Online Customer 423,online_938@gmail.com,9876599055,"Mumbai Suburban Area, India",2023-07-17T10:05:20.171307,Delivered,63000.48,online
1038,,Online Customer 841,online_770@gmail.com,9876599604,"Mumbai Suburban Area, India",2023-07-17T17:35:30.171307,Delivered,13311.09,online
1039,,Online Customer 959,online_441@gmail.com,9876549198,"Mumbai Suburban Area, India",2023-07-18T10:42:14.171307,Delivered,240.41,online
1040,2.0,Online Customer 628,online_736@gmail.com,9876517689,"Mumbai Suburban Area, India",2023-07-18T21:21:54.171307,Delivered,16814.3,online
1041,2.0,Online Customer 226,online_241@gmail.com,9876599429,"Mumbai Suburban Area, India",2023-07-18T15:36:23.171307,Delivered,13202.99,online
1042,2.0,Online Customer 133,online_363@gmail.com,9876519873,"Mumbai Suburban Area, India",2023-07-18T10:52:19.171307,Delivered,405.9,online
1043,2.0,Online Customer 391,online_62@gmail.com,9876521993,"Mumbai Suburban Area, India",2023-07-19T10:21:41.171307,Delivered,33681.18,online
1044,,Online Customer 319,online_538@gmail.com,9876575654,"Mumbai Suburban Area, India",2023-07-20T09:51:53.171307,Delivered,1374.0,online
1045,2.0,Online Customer 203,online_585@gmail.com,9876585688,"Mumbai Suburban Area, India",2023-07-20T14:40:19.171307,Pending,27052.26,online
1046,,Online Customer 910,online_326@gmail.com,9876560878,"Mumbai Suburban Area, India",2023-07-20T11:51:07.171307,Delivered,67545.4,online
1047,2.0,Online Customer 373,online_275@gmail.com,9876588291,"Mumbai Suburban Area, India",2023-07-21T12:28:33.171307,Delivered,672.98,online
1048,2.0,Online Customer 598,online_390@gmail.com,9876535902,"Mumbai Suburban Area, India",2023-07-22T17:58:49.171307,Delivered,430.72,online
1049,,Online Customer 552,online_758@gmail.com,9876524793,"Mumbai Suburban Area, India",2023-07-22T12:00:32.171307,Pending,1921.47,online
1050,,Online Customer 469,online_181@gmail.com,9876588233,"Mumbai Suburban Area, India",2023-07-23T10:45:35.171307,Delivered,71588.69,online
1051,2.0,Online Customer 545,online_624@gmail.com,9876567812,"Mumbai Suburban Area, India",2023-07-23T19:56:34.171307,Delivered,96328.86,online
1052,2.0,Online Customer 800,online_533@gmail.com,9876541280,"Mumbai Suburban Area, India",2023-07-24T12:13:44.171307,Delivered,2115.05,online
1053,2.0,Online Customer 439,online_200@gmail.com,9876541838,"Mumbai Suburban Area, India",2023-07-24T11:59:16.171307,Delivered,13779.11,online
1054,2.0,Online Customer 915,online_472@gmail.com,9876588289,"Mumbai Suburban Area, India",2023-07-24T18:37:09.171307,Delivered,52778.29,online
1055,,Online Customer 907,online_61@gmail.com,9876531724,"Mumbai Suburban Area, India",2023-07-25T11:26:55.171307,Pending,9749.78,online
1056,2.0,Online Customer 268,online_499@gmail.com,9876537118,"Mumbai Suburban Area, India",2023-07-25T15:26:20.171307,Delivered,14555.38,online
1057,,Online Customer 135,online_884@gmail.com,9876514600,"Mumbai Suburban Area, India",2023-07-25T09:33:56.171307,Delivered,387.08,online
1058,2.0,Online Customer 469,online_544@gmail.com,9876534373,"Mumbai Suburban Area, India",2023-07-25T13:41:38.171307,Delivered,9260.58,online
1059,,Online Customer 723,online_441@gmail.com,9876531365,"Mumbai Suburban Area, India",2023-07-25T14:22:40.171307,Delivered,32169.92,online
1060,,Online Customer 777,online_890@gmail.com,9876570065,"Mumbai Suburban Area, India",2023-07-25T11:39:50.171307,Delivered,31231.81,online
1061,,Online Customer 905,online_891@gmail.com,9876538613,"Mumbai Suburban Area, India",2023-07-25T17:06:20.171307,Pending,2030.96,online
1062,,Online Customer 193,online_292@gmail.com,9876575922,"Mumbai Suburban Area, India",2023-07-25T15:10:10.171307,Delivered,384.62,online
1063,,Online Customer 528,online_989@gmail.com,9876584884,"Mumbai Suburban Area, India",2023-07-26T09:43:28.171307,Delivered,1331.97,online
1064,2.0,Online Customer 918,online_922@gmail.com,9876547230,"Mumbai Suburban Area, India",2023-07-26T19:32:10.171307,Delivered,37896.92,online
1065,,Online Customer 405,online_390@gmail.com,9876535430,"Mumbai Suburban Area, India",2023-07-26T10:58:43.171307,Delivered,9453.35,online
1066,,Online Customer 396,online_788@gmail.com,9876561537,"Mumbai Suburban Area, India",2023-07-27T15:14:00.171307,Delivered,25405.46,online
1067,2.0,Online Customer 370,online_363@gmail.com,9876525361,"Mumbai Suburban Area, India",2023-07-27T14:14:54.171307,Delivered,12728.9,online
1068,2.0,Online Customer 797,online_837@gmail.com,9876561473,"Mumbai Suburban Area, India",2023-07-27T13:12:13.171307,Delivered,1652.45,online
1069,,Online Customer 732,online_809@gmail.com,9876514161,"Mumbai Suburban Area, India",2023-07-27T13:57:11.171307,Delivered,1294.12,online
1070,2.0,Online Customer 194,online_373@gmail.com,9876539987,"Mumbai Suburban Area, India",2023-07-27T15:47:21.171307,Delivered,624.38,online
1071,,Online Customer 639,online_356@gmail.com,9876546760,"Mumbai Suburban Area, India",2023-07-28T17:05:58.171307,Delivered,121439.02,online
1072,,Online Customer 116,online_167@gmail.com,9876595707,"Mumbai Suburban Area, India",2023-07-28T18:01:25.171307,Delivered,1505.34,online
1073,,Online Customer 562,online_442@gmail.com,9876586903,"Mumbai Suburban Area, India",2023-07-28T11:06:47.171307,Delivered,449.01,online
1074,2.0,Online Customer 746,online_488@gmail.com,9876594651,"Mumbai Suburban Area, India",2023-07-28T09:25:53.171307,Delivered,20104.18,online
1075,,Online Customer 214,online_684@gmail.com,9876575122,"Mumbai Suburban Area, India",2023-07-30T18:02:07.171307,Delivered,1190.69,online
1076,2.0,Online Customer 977,online_86@gmail.com,9876569538,"Mumbai Suburban Area, India",2023-07-30T14:04:03.171307,Pending,1634.96,online
1077,,Online Customer 140,online_947@gmail.com,9876554431,"Mumbai Suburban Area, India",2023-07-30T11:54:56.171307,Delivered,15195.12,online
1078,2.0,Online Customer 600,online_871@gmail.com,9876546639,"Mumbai Suburban Area, India",2023-07-30T11:49:54.171307,Delivered,29519.58,online
1079,2.0,Online Customer 982,online_928@gmail.com,9876593946,"Mumbai Suburban Area, India",2023-07-30T11:16:16.171307,Delivered,14512.09,online
1080,,Online Customer 571,online_188@gmail.com,9876522545,"Mumbai Suburban Area, India",2023-08-05T11:13:14.171307,Delivered,1305.18,online
1081,,Online Customer 463,online_100@gmail.com,9876585643,"Mumbai Suburban Area, India",2023-08-05T16:22:38.171307,Delivered,29036.72,online
1082,2.0,Online Customer 831,online_981@gmail.com,9876531338,"Mumbai Suburban Area, India",2023-08-05T18:43:20.171307,Delivered,19103.3,online
1083,2.0,Online Customer 375,online_271@gmail.com,9876596280,"Mumbai Suburban Area, India",2023-08-05T14:49:13.171307,Pending,19030.58,online
1084,2.0,Online Customer 482,online_926@gmail.com,9876529714,"Mumbai Suburban Area, India",2023-08-05T16:00:14.171307,Delivered,39708.7,online
1085,2.0,Online Customer 339,online_740@gmail.com,9876539520,"Mumbai Suburban Area, India",2023-08-06T17:50:18.171307,Delivered,8666.36,online
1086,2.0,Online Customer 689,online_966@gmail.com,9876547268,"Mumbai Suburban Area, India",2023-08-06T12:36:57.171307,Delivered,1687.14,online
1087,,Online Customer 292,online_342@gmail.com,9876569853,"Mumbai Suburban Area, India",2023-08-06T16:09:26.171307,Delivered,2963.24,online
1088,,Online Customer 889,online_322@gmail.com,9876574041,"Mumbai Suburban Area, India",2023-08-06T09:21:20.171307,Delivered,337.95,online
1089,,Online Customer 713,online_764@gmail.com,9876526576,"Mumbai Suburban Area, India",2023-08-07T19:30:25.171307,Delivered,2238.94,online
1090,,Online Customer 372,online_657@gmail.com,9876530748,"Mumbai Suburban Area, India",2023-08-07T09:28:48.171307,Pending,395.4,online
1091,,Online Customer 908,online_593@gmail.com,9876584952,"Mumbai Suburban Area, India",2023-08-07T18:38:12.171307,Delivered,1649.34,online
1092,2.0,Online Customer 309,online_476@gmail.com,9876551858,"Mumbai Suburban Area, India",2023-08-07T14:00:34.171307,Delivered,870.77,online
1093,,Online Customer 595,online_260@gmail.com,9876513933,"Mumbai Suburban Area, India",2023-08-07T09:20:39.171307,Delivered,441.23,online
1094,2.0,Online Customer 278,online_723@gmail.com,9876511774,"Mumbai Suburban Area, India",2023-08-09T11:05:03.171307,Delivered,26595.58,online
1095,2.0,Online Customer 212,online_183@gmail.com,9876526350,"Mumbai Suburban Area, India",2023-08-09T20:40:20.171307,Delivered,16096.8,online
1096,,Online Customer 749,online_9@gmail.com,9876589754,"Mumbai Suburban Area, India",2023-08-10T15:28:52.171307,Delivered,983.59,online
1097,,Online Customer 299,online_656@gmail.com,9876566099,"Mumbai Suburban Area, India",2023-08-10T20:17:52.171307,Delivered,25888.91,online
1098,,Online Customer 197,online_428@gmail.com,9876556603,"Mumbai Suburban Area, India",2023-08-10T13:15:10.171307,Delivered,61086.06,online
1099,,Online Customer 830,online_986@gmail.com,9876522675,"Mumbai Suburban Area, India",2023-08-11T14:09:55.171307,Delivered,2270.24,online
1100,2.0,Online Customer 867,online_721@gmail.com,9876554914,"Mumbai Suburban Area, India",2023-08-11T20:36:40.171307,Delivered,35097.54,online
1101,,Online Customer 687,online_400@gmail.com,9876522403,"Mumbai Suburban Area, India",2023-08-11T20:39:22.171307,Delivered,12207.21,online
1102,2.0,Online Customer 518,online_74@gmail.com,9876578477,"Mumbai Suburban Area, India",2023-08-12T14:39:38.171307,Delivered,4147.84,online
1103,,Online Customer 861,online_726@gmail.com,9876578171,"Mumbai Suburban Area, India",2023-08-12T14:41:11.171307,Delivered,1843.91,online
1104,,Online Customer 897,online_141@gmail.com,9876595535,"Mumbai Suburban Area, India",2023-08-13T18:24:53.171307,Delivered,314.78,online
1105,2.0,Online Customer 751,online_110@gmail.com,9876563080,"Mumbai Suburban Area, India",2023-08-13T14:50:49.171307,Delivered,15422.98,online
1106,,Online Customer 347,online_470@gmail.com,9876525247,"Mumbai Suburban Area, India",2023-08-13T11:20:30.171307,Delivered,23994.7,online
1107,,Online Customer 318,online_208@gmail.com,9876551990,"Mumbai Suburban Area, India",2023-08-13T12:01:33.171307,Delivered,21233.42,online
1108,,Online Customer 743,online_395@gmail.com,9876537587,"Mumbai Suburban Area, India",2023-08-13T21:59:56.171307,Delivered,24809.94,online
1109,,Online Customer 307,online_40@gmail.com,9876599964,"Mumbai Suburban Area, India",2023-08-14T09:45:16.171307,Delivered,45281.02,online
1110,,Online Customer 189,online_336@gmail.com,9876539414,"Mumbai Suburban Area, India",2023-08-15T15:45:14.171307,Delivered,25814.75,online
1111,,Online Customer 780,online_690@gmail.com,9876533741,"Mumbai Suburban Area, India",2023-08-15T13:42:26.171307,Delivered,5033.03,online
1112,,Online Customer 125,online_746@gmail.com,9876512024,"Mumbai Suburban Area, India",2023-08-16T20:05:33.171307,Delivered,66006.83,online
1113,,Online Customer 961,online_995@gmail.com,9876554520,"Mumbai Suburban Area, India",2023-08-17T15:42:07.171307,Delivered,18124.42,online
1114,,Online Customer 515,online_818@gmail.com,9876519955,"Mumbai Suburban Area, India",2023-08-17T16:16:08.171307,Delivered,12302.77,online
1115,2.0,Online Customer 340,online_869@gmail.com,9876537036,"Mumbai Suburban Area, India",2023-08-17T20:30:35.171307,Delivered,964.55,online
1116,2.0,Online Customer 825,online_779@gmail.com,9876559118,"Mumbai Suburban Area, India",2023-08-18T19:52:45.171307,Pending,2309.95,online
1117,,Online Customer 130,online_892@gmail.com,9876574326,"Mumbai Suburban Area, India",2023-08-18T11:51:05.171307,Delivered,2701.2,online
1118,2.0,Online Customer 948,online_113@gmail.com,9876571226,"Mumbai Suburban Area, India",2023-08-18T19:36:03.171307,Delivered,947.94,online
1119,,Online Customer 113,online_504@gmail.com,9876523361,"Mumbai Suburban Area, India",2023-08-18T09:18:56.171307,Delivered,15050.4,online
1120,,Online Customer 872,online_56@gmail.com,9876534332,"Mumbai Suburban Area, India",2023-08-19T21:03:27.171307,Delivered,3228.57,online
1121,,Online Customer 158,online_300@gmail.com,9876514993,"Mumbai Suburban Area, India",2023-08-19T17:24:21.171307,Delivered,15737.17,online
1122,,Online Customer 916,online_401@gmail.com,9876531836,"Mumbai Suburban Area, India",2023-08-20T15:24:45.171307,Delivered,243.69,online
1123,2.0,Online Customer 163,online_180@gmail.com,9876588720,"Mumbai Suburban Area, India",2023-08-20T11:19:03.171307,Delivered,916.67,online
1124,,Online Customer 756,online_943@gmail.com,9876528591,"Mumbai Suburban Area, India",2023-08-20T17:20:50.171307,Delivered,4898.48,online
1125,,Online Customer 815,online_698@gmail.com,9876542428,"Mumbai Suburban Area, India",2023-08-20T09:06:06.171307,Delivered,18530.19,online
1126,,Online Customer 785,online_848@gmail.com,9876534400,"Mumbai Suburban Area, India",2023-08-20T16:29:22.171307,Delivered,746.72,online
1127,2.0,Online Customer 326,online_964@gmail.com,9876587364,"Mumbai Suburban Area, India",2023-08-21T16:47:24.171307,Delivered,983.17,online
1128,2.0,Online Customer 123,online_214@gmail.com,9876565394,"Mumbai Suburban Area, India",2023-08-21T15:43:21.171307,Delivered,1294.2,online
1129,,Online Customer 251,online_149@gmail.com,9876519566,"Mumbai Suburban Area, India",2023-08-21T10:20:59.171307,Delivered,41894.27,online
1130,,Online Customer 198,online_714@gmail.com,9876542935,"Mumbai Suburban Area, India",2023-08-22T10:30:03.171307,Delivered,5316.36,online
1131,2.0,Online Customer 510,online_883@gmail.com,9876555077,"Mumbai Suburban Area, India",2023-08-22T16:32:33.171307,Delivered,1004.44,online
1132,,Online Customer 405,online_364@gmail.com,9876510825,"Mumbai Suburban Area, India",2023-08-22T17:05:07.171307,Delivered,45512.49,online
1133,2.0,Online Customer 928,online_104@gmail.com,9876595605,"Mumbai Suburban Area, India",2023-08-23T20:46:19.171307,Delivered,2099.22,online
1134,,Online Customer 587,online_646@gmail.com,9876526123,"Mumbai Suburban Area, India",2023-08-23T10:03:26.171307,Delivered,27365.17,online
1135,,Online Customer 698,online_146@gmail.com,9876568642,"Mumbai Suburban Area, India",2023-08-24T17:16:21.171307,Delivered,18588.72,online
1136,,Online Customer 254,online_335@gmail.com,9876522434,"Mumbai Suburban Area, India",2023-08-25T16:07:17.171307,Delivered,56951.6,online
1137,2.0,Online Customer 226,online_784@gmail.com,9876546633,"Mumbai Suburban Area, India",2023-08-25T21:40:51.171307,Delivered,479.98,online
1138,2.0,Online Customer 807,online_189@gmail.com,9876548631,"Mumbai Suburban Area, India",2023-08-25T10:44:58.171307,Delivered,865.8,online
1139,,Online Customer 604,online_200@gmail.com,9876598492,"Mumbai Suburban Area, India",2023-08-25T13:11:42.171307,Delivered,2122.08,online
1140,2.0,Online Customer 762,online_265@gmail.com,9876577534,"Mumbai Suburban Area, India",2023-08-26T13:17:31.171307,Delivered,19943.52,online
1141,,Online Customer 322,online_950@gmail.com,9876572435,"Mumbai Suburban Area, India",2023-08-26T14:59:58.171307,Delivered,35823.84,online
1142,,Online Customer 407,online_175@gmail.com,9876539489,"Mumbai Suburban Area, India",2023-08-26T20:47:08.171307,Pending,3718.43,online
1143,,Online Customer 353,online_105@gmail.com,9876594265,"Mumbai Suburban Area, India",2023-08-27T19:43:00.171307,Delivered,12784.03,online
1144,,Online Customer 209,online_359@gmail.com,9876582372,"Mumbai Suburban Area, India",2023-08-27T11:38:08.171307,Delivered,5327.82,online
1145,,Online Customer 878,online_645@gmail.com,9876575679,"Mumbai Suburban Area, India",2023-08-28T16:36:26.171307,Delivered,1329.86,online
1146,,Online Customer 321,online_536@gmail.com,9876579930,"Mumbai Suburban Area, India",2023-08-28T09:31:33.171307,Delivered,44640.94,online
1147,2.0,Online Customer 662,online_349@gmail.com,9876559787,"Mumbai Suburban Area, India",2023-08-29T17:55:37.171307,Delivered,389.67,online
1148,,Online Customer 129,online_867@gmail.com,9876557138,"Mumbai Suburban Area, India",2023-08-29T20:46:36.171307,Delivered,12003.16,online
1149,2.0,Online Customer 369,online_559@gmail.com,9876538353,"Mumbai Suburban Area, India",2023-08-29T11:49:41.171307,Delivered,20602.48,online
1150,2.0,Online Customer 123,online_962@gmail.com,9876558129,"Mumbai Suburban Area, India",2023-08-30T20:05:40.171307,Delivered,10757.3,online
1151,,Online Customer 611,online_730@gmail.com,9876544763,"Mumbai Suburban Area, India",2023-08-31T11:11:28.171307,Delivered,28175.97,online
1152,,Online Customer 458,online_790@gmail.com,9876579620,"Mumbai Suburban Area, India",2023-08-31T12:45:50.171307,Delivered,1235.51,online
1153,,Online Customer 277,online_943@gmail.com,9876593332,"Mumbai Suburban Area, India",2023-08-31T19:57:53.171307,Pending,57577.34,online
1154,2.0,Online Customer 672,online_918@gmail.com,9876586418,"Mumbai Suburban Area, India",2023-09-01T15:52:29.171307,Delivered,72.78,online
1155,,Online Customer 801,online_850@gmail.com,9876551858,"Mumbai Suburban Area, India",2023-09-05T09:36:58.171307,Delivered,829.42,online
1156,,Online Customer 829,online_231@gmail.com,9876567691,"Mumbai Suburban Area, India",2023-09-05T19:06:27.171307,Delivered,3294.71,online
1157,,Online Customer 422,online_157@gmail.com,9876578728,"Mumbai Suburban Area, India",2023-09-05T17:28:04.171307,Delivered,22268.66,online
1158,2.0,Online Customer 487,online_171@gmail.com,9876519801,"Mumbai Suburban Area, India",2023-09-05T09:04:31.171307,Delivered,1388.98,online
1159,,Online Customer 214,online_794@gmail.com,9876531379,"Mumbai Suburban Area, India",2023-09-06T18:31:55.171307,Delivered,3543.96,online
1160,2.0,Online Customer 413,online_646@gmail.com,9876569980,"Mumbai Suburban Area, India",2023-09-07T09:09:31.171307,Delivered,1092.46,online
